ID_Reservation,Professeur,Matiere,Salle,Date,Heure_Debut,Heure_Fin,Statut
1082,Renaud Thomas,Physique,E415,2026-05-15,10:00,11:30,confirmee
1083,Millet Denise,Histoire,B949,2026-05-18,09:00,10:30,confirmee
1084,Peltier Brigitte,Maths,A548,2026-04-01,15:00,16:30,confirmee
1085,Duval Clémence,Maths,C484,2026-04-11,14:00,15:30,confirmee
1086,Cordier Émile,Histoire,B949,2026-05-20,09:00,10:30,confirmee
1087,Gaudin Benjamin,Info,C512,2026-04-17,10:00,11:30,confirmee
1088,Leduc Xavier,Chimie,B403,2026-04-22,08:00,09:30,confirmee
1089,Fernandes Anouk,Chimie,E124,2026-05-04,09:00,10:30,confirmee
1090,Clément Émilie,Physique,B259,2026-04-05,09:00,10:30,confirmee
1091,Collin Julien,Info,B403,2026-03-30,12:00,13:30,confirmee
1092,Ferreira Martin,Info,E124,2026-03-12,15:00,16:30,confirmee
1093,Peltier Brigitte,Histoire,A762,2026-03-07,16:00,17:30,confirmee
1094,Gauthier Pénélope,Physique,A181,2026-04-07,11:00,12:30,confirmee
1095,Cordier Émile,Maths,B403,2026-05-30,10:00,11:30,confirmee
1096,Gauthier Lorraine,Histoire,E415,2026-04-25,11:00,12:30,confirmee
1097,Gauthier Lorraine,Histoire,A793,2026-03-31,12:00,13:30,confirmee
1098,Maréchal Christine,Chimie,C484,2026-04-10,09:00,10:30,confirmee
1099,Blanchard François,Info,B949,2026-03-16,15:00,16:30,en_attente
1100,Cousin Arnaude,Chimie,C832,2026-04-16,14:00,15:30,annulee
1101,Rocher Aimé,Histoire,E415,2026-05-06,12:00,13:30,confirmee
1102,Duval Clémence,Histoire,C031,2026-05-23,11:00,12:30,annulee
1103,Fournier Bertrand,Maths,A548,2026-03-25,10:00,11:30,en_attente
1104,Ferreira Martin,Info,E124,2026-03-23,15:00,16:30,confirmee
1105,Cousin Arnaude,Chimie,C298,2026-06-02,12:00,13:30,confirmee
1106,Collin Julien,Maths,C832,2026-04-25,15:00,16:30,en_attente
1107,Descamps Noël,Chimie,A548,2026-04-27,11:00,12:30,confirmee
1108,Marchand Augustin,Histoire,A548,2026-04-09,11:00,12:30,en_attente
1109,Duval Clémence,Info,A181,2026-05-23,13:00,14:30,confirmee
1110,Bailly Emmanuelle,Histoire,C512,2026-04-28,13:00,14:30,confirmee
1111,Gaudin Benjamin,Info,E124,2026-03-23,14:00,15:30,confirmee
1112,Alexandre Danielle,Physique,C484,2026-03-20,13:00,14:30,confirmee
1113,Pichon Frédéric,Histoire,E124,2026-03-23,11:00,12:30,en_attente
1114,Ferreira Martin,Chimie,A548,2026-05-05,10:00,11:30,confirmee
1115,Rocher Aimé,Info,A181,2026-04-08,15:00,16:30,confirmee
1116,Alexandre Danielle,Maths,A793,2026-03-06,14:00,15:30,confirmee
1117,Fernandes Anouk,Chimie,C843,2026-03-28,11:00,12:30,confirmee
1118,Fernandes Anouk,Histoire,C298,2026-03-18,14:00,15:30,en_attente
1119,Lecoq Maggie,Maths,B403,2026-03-26,08:00,09:30,confirmee
1120,Millet Denise,Maths,B218,2026-05-31,13:00,14:30,confirmee
1121,Buisson Jacqueline,Info,A548,2026-04-26,16:00,17:30,en_attente
1122,Ferreira Martin,Histoire,B403,2026-05-13,11:00,12:30,annulee
1123,Maréchal Christine,Physique,E124,2026-03-20,14:00,15:30,confirmee
1124,Blot Andrée,Chimie,B403,2026-05-29,12:00,13:30,confirmee
1125,Marchand Augustin,Maths,C512,2026-05-21,15:00,16:30,confirmee
1126,Rocher Aimé,Chimie,C298,2026-04-04,15:00,16:30,en_attente
1127,Cousin Arnaude,Maths,A548,2026-05-06,08:00,09:30,confirmee
1128,Mary Geneviève,Maths,B218,2026-03-21,13:00,14:30,confirmee
1129,Alexandre Danielle,Chimie,C484,2026-04-09,15:00,16:30,confirmee
1130,Fournier Bertrand,Maths,B259,2026-03-14,12:00,13:30,en_attente
1131,Gauthier Lorraine,Info,C832,2026-03-19,12:00,13:30,en_attente
1132,Marchand Augustin,Histoire,C484,2026-03-13,11:00,12:30,en_attente
1133,Buisson Jacqueline,Info,A195,2026-03-21,14:00,15:30,confirmee
1134,Blot Andrée,Chimie,B218,2026-05-09,15:00,16:30,confirmee
1135,Lévêque Aimé,Info,C031,2026-05-11,15:00,16:30,en_attente
1136,Cordier Émile,Chimie,C843,2026-05-24,16:00,17:30,confirmee
1137,Rocher Aimé,Physique,C484,2026-03-24,15:00,16:30,confirmee
1138,Fournier Bertrand,Maths,A181,2026-05-11,12:00,13:30,confirmee
1139,Michaud Guillaume,Maths,C031,2026-03-22,14:00,15:30,confirmee
1140,Michaud Guillaume,Maths,B318,2026-04-09,12:00,13:30,confirmee
1141,Gauthier Lorraine,Histoire,A195,2026-04-04,14:00,15:30,en_attente
1142,Rocher Aimé,Physique,B218,2026-03-08,11:00,12:30,annulee
1143,Bailly Emmanuelle,Histoire,A548,2026-03-27,16:00,17:30,confirmee
1144,Cordier Émile,Chimie,B218,2026-04-07,16:00,17:30,en_attente
1145,Lévêque Aimé,Maths,B259,2026-04-02,16:00,17:30,confirmee
1146,Munoz Michelle,Maths,C484,2026-05-06,08:00,09:30,confirmee
1147,Marchand Augustin,Maths,E124,2026-05-18,14:00,15:30,confirmee
1148,Gaudin Benjamin,Histoire,B403,2026-04-23,08:00,09:30,confirmee
1149,Millet Denise,Physique,B318,2026-06-01,15:00,16:30,confirmee
1150,Fernandes Anouk,Physique,E415,2026-04-07,11:00,12:30,confirmee
1151,Fernandes Anouk,Chimie,E415,2026-04-09,12:00,13:30,confirmee
1152,Maréchal Christine,Chimie,C843,2026-05-14,11:00,12:30,confirmee
1153,Ferreira Martin,Maths,C031,2026-05-31,16:00,17:30,confirmee
1154,Ferreira Martin,Info,C031,2026-05-14,11:00,12:30,confirmee
1155,Mary Geneviève,Maths,A548,2026-05-27,13:00,14:30,confirmee
1156,Millet Denise,Physique,B218,2026-03-10,08:00,09:30,confirmee
1157,Renaud Thomas,Maths,B318,2026-05-03,12:00,13:30,confirmee
1158,Duval Clémence,Info,A793,2026-03-26,09:00,10:30,confirmee
1159,Fouquet Valérie,Chimie,B318,2026-03-27,11:00,12:30,confirmee
1160,Chrétien Susanne,Chimie,E124,2026-03-28,10:00,11:30,en_attente
1161,Lecoq Maggie,Physique,A548,2026-04-28,15:00,16:30,confirmee
1162,Michaud Guillaume,Physique,B218,2026-04-16,10:00,11:30,confirmee
1163,Collin Julien,Maths,A548,2026-05-14,09:00,10:30,confirmee
1164,Fernandes Anouk,Info,C484,2026-04-24,11:00,12:30,confirmee
1165,Millet Denise,Physique,C843,2026-03-07,14:00,15:30,confirmee
1166,Mary Geneviève,Maths,A181,2026-03-14,15:00,16:30,en_attente
1167,Duval Clémence,Histoire,A793,2026-03-05,12:00,13:30,confirmee
1168,Clément Émilie,Physique,C031,2026-04-29,13:00,14:30,en_attente
1169,Blot Andrée,Physique,A181,2026-05-07,15:00,16:30,confirmee
1170,Gaudin Benjamin,Info,E415,2026-04-02,16:00,17:30,annulee
1171,Vincent Bertrand,Maths,A195,2026-04-01,12:00,13:30,confirmee
1172,Descamps Noël,Physique,B218,2026-05-07,13:00,14:30,confirmee
1173,Munoz Michelle,Chimie,A793,2026-04-01,14:00,15:30,annulee
1174,Vallée Christophe,Chimie,A137,2026-03-11,09:00,10:30,confirmee
1175,Alexandre Danielle,Maths,C484,2026-04-25,14:00,15:30,confirmee
1176,Descamps Noël,Chimie,A548,2026-04-25,09:00,10:30,annulee
1177,Pichon Frédéric,Chimie,A181,2026-05-26,12:00,13:30,confirmee
1178,Mary Geneviève,Info,C298,2026-04-15,16:00,17:30,confirmee
1179,Lévêque Aimé,Info,C298,2026-04-12,10:00,11:30,confirmee
1180,Gauthier Lorraine,Maths,E124,2026-04-28,08:00,09:30,confirmee
1181,Rocher Aimé,Physique,B949,2026-05-31,08:00,09:30,en_attente
1182,Alexandre Danielle,Maths,C031,2026-04-24,12:00,13:30,confirmee
1183,Munoz Michelle,Info,B318,2026-05-23,12:00,13:30,confirmee
1184,Maréchal Christine,Info,C298,2026-05-24,08:00,09:30,en_attente
1185,Michaud Guillaume,Maths,C512,2026-03-14,14:00,15:30,confirmee
1186,Gaudin Benjamin,Maths,C298,2026-03-14,15:00,16:30,annulee
1187,Alexandre Danielle,Info,A793,2026-05-03,14:00,15:30,confirmee
1188,Thibault Jérôme,Info,E124,2026-03-28,15:00,16:30,en_attente
1189,Blot Andrée,Maths,A762,2026-04-07,11:00,12:30,confirmee
1190,Fournier Bertrand,Info,B318,2026-03-09,14:00,15:30,confirmee
1191,Lévêque Aimé,Info,C031,2026-05-01,10:00,11:30,confirmee
1192,Duval Clémence,Chimie,A793,2026-03-28,16:00,17:30,confirmee
1193,Peltier Brigitte,Physique,E124,2026-03-08,11:00,12:30,confirmee
1194,Michaud Guillaume,Maths,B949,2026-06-01,12:00,13:30,en_attente
1195,Cousin Arnaude,Chimie,E415,2026-03-21,12:00,13:30,confirmee
1196,Gaudin Benjamin,Chimie,B403,2026-04-11,14:00,15:30,confirmee
1197,Gaudin Benjamin,Physique,C031,2026-04-02,10:00,11:30,confirmee
1198,Chrétien Susanne,Maths,C512,2026-03-17,13:00,14:30,confirmee
1199,Vallée Christophe,Info,A181,2026-03-11,14:00,15:30,confirmee
1200,Cousin Arnaude,Physique,A762,2026-04-22,12:00,13:30,confirmee
1201,Alexandre Danielle,Maths,C298,2026-05-22,13:00,14:30,confirmee
1202,Bailly Emmanuelle,Histoire,A195,2026-04-17,12:00,13:30,confirmee
1203,Vallée Christophe,Info,A762,2026-05-17,09:00,10:30,confirmee
1204,Millet Denise,Physique,A195,2026-05-23,10:00,11:30,en_attente
1205,Cousin Arnaude,Info,E124,2026-03-18,08:00,09:30,confirmee
1206,Renaud Thomas,Info,A793,2026-04-29,14:00,15:30,confirmee
1207,Buisson Jacqueline,Chimie,B218,2026-04-24,15:00,16:30,confirmee
1208,Lecoq Maggie,Maths,C484,2026-03-23,09:00,10:30,en_attente
1209,Munoz Michelle,Info,A195,2026-05-15,12:00,13:30,confirmee
1210,Ferreira Martin,Physique,B949,2026-05-28,14:00,15:30,confirmee
1211,Vincent Bertrand,Chimie,C484,2026-03-20,12:00,13:30,en_attente
1212,Lévêque Aimé,Info,B318,2026-04-08,09:00,10:30,confirmee
1213,Ferreira Martin,Chimie,B218,2026-03-17,16:00,17:30,confirmee
1214,Gaudin Benjamin,Physique,C843,2026-03-09,11:00,12:30,confirmee
1215,Thibault Jérôme,Histoire,B318,2026-06-01,13:00,14:30,en_attente
1216,Gaudin Benjamin,Info,A137,2026-04-13,12:00,13:30,confirmee
1217,Clément Émilie,Physique,A548,2026-03-27,13:00,14:30,confirmee
1218,Collin Julien,Info,B318,2026-05-03,16:00,17:30,confirmee
1219,Cousin Arnaude,Maths,A548,2026-05-20,15:00,16:30,confirmee
1220,Maréchal Christine,Physique,C298,2026-05-09,13:00,14:30,confirmee
1221,Mary Geneviève,Maths,B259,2026-04-18,12:00,13:30,confirmee
1222,Gaudin Benjamin,Physique,C031,2026-06-02,11:00,12:30,confirmee
1223,Munoz Michelle,Physique,B949,2026-03-18,14:00,15:30,confirmee
1224,Cordier Émile,Physique,A137,2026-04-11,10:00,11:30,confirmee
1225,Vincent Bertrand,Histoire,A762,2026-05-31,09:00,10:30,en_attente
1226,Mary Geneviève,Maths,A137,2026-05-20,10:00,11:30,en_attente
1227,Descamps Noël,Info,B218,2026-06-01,14:00,15:30,confirmee
1228,Cousin Arnaude,Chimie,B318,2026-03-30,14:00,15:30,confirmee
1229,Gaudin Benjamin,Physique,A793,2026-03-18,14:00,15:30,en_attente
1230,Pichon Frédéric,Histoire,B218,2026-03-10,14:00,15:30,confirmee
1231,Mary Geneviève,Histoire,C512,2026-05-31,08:00,09:30,confirmee
1232,Pichon Frédéric,Chimie,C512,2026-04-29,08:00,09:30,confirmee
1233,Lévêque Aimé,Histoire,C031,2026-04-11,14:00,15:30,confirmee
1234,Vincent Bertrand,Maths,A793,2026-05-18,13:00,14:30,confirmee
1235,Marchand Augustin,Info,A137,2026-05-08,16:00,17:30,confirmee
1236,Millet Denise,Histoire,A195,2026-04-03,09:00,10:30,confirmee
1237,Marchand Augustin,Physique,E124,2026-04-28,14:00,15:30,confirmee
1238,Thibault Jérôme,Info,B218,2026-06-02,09:00,10:30,confirmee
1239,Duval Clémence,Maths,C512,2026-04-12,09:00,10:30,confirmee
1240,Cordier Émile,Maths,C484,2026-04-18,13:00,14:30,confirmee
1241,Collin Julien,Histoire,A137,2026-04-03,09:00,10:30,confirmee
1242,Descamps Noël,Info,B436,2026-03-28,08:00,09:30,confirmee
1243,Vallée Christophe,Info,E415,2026-04-23,12:00,13:30,confirmee
1244,Rocher Aimé,Maths,E124,2026-03-18,12:00,13:30,confirmee
1245,Munoz Michelle,Info,C484,2026-04-10,08:00,09:30,confirmee
1246,Lévêque Aimé,Info,C512,2026-05-01,11:00,12:30,confirmee
1247,Ferreira Martin,Info,B949,2026-04-05,16:00,17:30,confirmee
1248,Clément Émilie,Physique,A195,2026-05-22,09:00,10:30,confirmee
1249,Ferreira Martin,Info,A548,2026-05-25,11:00,12:30,confirmee
1250,Millet Denise,Info,B218,2026-03-23,16:00,17:30,confirmee
1251,Clément Émilie,Chimie,E415,2026-04-05,16:00,17:30,confirmee
1252,Clément Émilie,Physique,A181,2026-05-11,11:00,12:30,confirmee
1253,Lecoq Maggie,Histoire,A195,2026-04-25,09:00,10:30,confirmee
1254,Alexandre Danielle,Physique,A548,2026-05-09,16:00,17:30,confirmee
1255,Pichon Frédéric,Physique,B949,2026-06-01,10:00,11:30,en_attente
1256,Gauthier Pénélope,Chimie,A181,2026-05-26,13:00,14:30,confirmee
1257,Thibault Jérôme,Maths,B949,2026-05-01,12:00,13:30,en_attente
1258,Thibault Jérôme,Physique,C031,2026-05-03,09:00,10:30,en_attente
1259,Fernandes Anouk,Info,B218,2026-05-20,11:00,12:30,confirmee
1260,Michaud Guillaume,Physique,A181,2026-03-20,09:00,10:30,en_attente
1261,Lecoq Maggie,Info,A793,2026-04-21,08:00,09:30,confirmee
1262,Thibault Jérôme,Info,B218,2026-04-20,15:00,16:30,confirmee
1263,Buisson Jacqueline,Chimie,B403,2026-04-23,13:00,14:30,en_attente
1264,Pichon Frédéric,Info,A195,2026-04-24,16:00,17:30,confirmee
1265,Gauthier Lorraine,Chimie,A548,2026-05-10,14:00,15:30,confirmee
1266,Lévêque Aimé,Physique,B218,2026-05-24,09:00,10:30,confirmee
1267,Rocher Aimé,Maths,B318,2026-04-05,10:00,11:30,confirmee
1268,Alexandre Danielle,Info,B949,2026-05-08,15:00,16:30,confirmee
1269,Leduc Xavier,Physique,B403,2026-03-30,13:00,14:30,en_attente
1270,Fournier Bertrand,Chimie,C031,2026-03-07,15:00,16:30,confirmee
1271,Mary Geneviève,Histoire,B403,2026-05-29,14:00,15:30,confirmee
1272,Descamps Noël,Chimie,C298,2026-05-25,10:00,11:30,confirmee
1273,Lévêque Aimé,Info,B318,2026-03-24,14:00,15:30,confirmee
1274,Mary Geneviève,Info,A548,2026-05-08,11:00,12:30,confirmee
1275,Duval Clémence,Histoire,C512,2026-04-05,12:00,13:30,confirmee
1276,Gauthier Pénélope,Info,C031,2026-04-08,15:00,16:30,confirmee
1277,Blanchard François,Info,A762,2026-03-24,15:00,16:30,confirmee
1278,Rocher Aimé,Maths,E124,2026-05-30,09:00,10:30,confirmee
1279,Blanchard François,Histoire,B218,2026-05-09,11:00,12:30,en_attente
1280,Rocher Aimé,Maths,B436,2026-04-30,15:00,16:30,confirmee
1281,Vincent Bertrand,Chimie,C031,2026-03-27,12:00,13:30,confirmee
1282,Descamps Noël,Histoire,E415,2026-05-15,08:00,09:30,confirmee
1283,Fouquet Valérie,Histoire,A137,2026-06-01,12:00,13:30,confirmee
1284,Fournier Bertrand,Physique,C832,2026-05-11,14:00,15:30,en_attente
1285,Michaud Guillaume,Physique,C843,2026-03-12,16:00,17:30,confirmee
1286,Marchand Augustin,Histoire,C484,2026-04-16,13:00,14:30,en_attente
1287,Leduc Xavier,Histoire,A137,2026-04-04,14:00,15:30,confirmee
1288,Fouquet Valérie,Histoire,B949,2026-04-11,08:00,09:30,en_attente
1289,Cordier Émile,Maths,C484,2026-03-05,11:00,12:30,en_attente
1290,Fouquet Valérie,Physique,A762,2026-05-20,15:00,16:30,confirmee
1291,Descamps Noël,Maths,C031,2026-05-15,14:00,15:30,confirmee
1292,Gauthier Pénélope,Physique,B949,2026-03-06,15:00,16:30,confirmee
1293,Vallée Christophe,Info,A762,2026-05-04,13:00,14:30,confirmee
1294,Fouquet Valérie,Physique,C484,2026-04-24,14:00,15:30,confirmee
1295,Fournier Bertrand,Physique,A137,2026-04-01,14:00,15:30,confirmee
1296,Vallée Christophe,Histoire,C031,2026-03-06,09:00,10:30,confirmee
1297,Ferreira Martin,Histoire,C031,2026-04-18,12:00,13:30,confirmee
1298,Rocher Aimé,Chimie,C484,2026-03-23,09:00,10:30,confirmee
1299,Vincent Bertrand,Physique,C298,2026-04-25,15:00,16:30,en_attente
1300,Michaud Guillaume,Maths,C832,2026-04-29,08:00,09:30,en_attente
1301,Mary Geneviève,Info,C484,2026-05-18,14:00,15:30,confirmee
1302,Descamps Noël,Maths,C843,2026-03-11,15:00,16:30,confirmee
1303,Blanchard François,Chimie,C298,2026-04-18,15:00,16:30,confirmee
1304,Millet Denise,Info,C298,2026-05-27,16:00,17:30,confirmee
1305,Fernandes Anouk,Maths,A195,2026-03-20,15:00,16:30,en_attente
1306,Munoz Michelle,Histoire,A181,2026-04-18,13:00,14:30,confirmee
1307,Lecoq Maggie,Info,C484,2026-04-11,14:00,15:30,confirmee
1308,Cordier Émile,Histoire,C843,2026-05-24,11:00,12:30,confirmee
1309,Peltier Brigitte,Chimie,C832,2026-05-19,12:00,13:30,confirmee
1310,Leduc Xavier,Histoire,B403,2026-04-13,16:00,17:30,confirmee
1311,Descamps Noël,Maths,C298,2026-04-09,10:00,11:30,confirmee
1312,Fernandes Anouk,Maths,E124,2026-04-22,12:00,13:30,en_attente
1313,Collin Julien,Physique,A181,2026-04-02,08:00,09:30,en_attente
1314,Lévêque Aimé,Histoire,C484,2026-03-21,16:00,17:30,confirmee
1315,Vincent Bertrand,Maths,C512,2026-05-05,15:00,16:30,en_attente
1316,Thibault Jérôme,Chimie,C298,2026-05-08,15:00,16:30,confirmee
1317,Ferreira Martin,Histoire,B218,2026-05-19,13:00,14:30,confirmee
1318,Rocher Aimé,Maths,E124,2026-03-26,10:00,11:30,confirmee
1319,Munoz Michelle,Chimie,B218,2026-04-10,08:00,09:30,confirmee
1320,Pichon Frédéric,Chimie,A548,2026-04-28,12:00,13:30,confirmee
1321,Fournier Bertrand,Maths,B403,2026-05-26,14:00,15:30,en_attente
1322,Marchand Augustin,Histoire,C512,2026-04-03,08:00,09:30,confirmee
1323,Leduc Xavier,Histoire,B218,2026-03-13,09:00,10:30,confirmee
1324,Fernandes Anouk,Info,B403,2026-05-05,14:00,15:30,confirmee
1325,Fernandes Anouk,Chimie,E124,2026-05-14,09:00,10:30,confirmee
1326,Blot Andrée,Maths,A762,2026-05-22,16:00,17:30,confirmee
1327,Maréchal Christine,Physique,E124,2026-05-25,13:00,14:30,confirmee
1328,Gauthier Lorraine,Physique,B436,2026-03-16,14:00,15:30,confirmee
1329,Collin Julien,Physique,B218,2026-05-11,09:00,10:30,confirmee
1330,Pichon Frédéric,Maths,B218,2026-04-23,11:00,12:30,annulee
1331,Renaud Thomas,Histoire,E415,2026-03-29,09:00,10:30,confirmee
1332,Collin Julien,Histoire,C512,2026-03-21,10:00,11:30,en_attente
1333,Michaud Guillaume,Histoire,C832,2026-05-06,12:00,13:30,confirmee
1334,Blanchard François,Physique,C031,2026-03-31,11:00,12:30,en_attente
1335,Gauthier Pénélope,Chimie,C843,2026-05-04,16:00,17:30,confirmee
1336,Bailly Emmanuelle,Histoire,C832,2026-04-26,15:00,16:30,confirmee
1337,Pichon Frédéric,Physique,B949,2026-05-27,13:00,14:30,confirmee
1338,Michaud Guillaume,Histoire,C031,2026-04-15,11:00,12:30,en_attente
1339,Blot Andrée,Maths,A195,2026-03-20,12:00,13:30,confirmee
1340,Collin Julien,Histoire,B949,2026-04-05,14:00,15:30,confirmee
1341,Ferreira Martin,Maths,A793,2026-04-12,09:00,10:30,confirmee
1342,Duval Clémence,Info,C298,2026-05-20,16:00,17:30,confirmee
1343,Clément Émilie,Maths,C484,2026-03-30,14:00,15:30,confirmee
1344,Chrétien Susanne,Maths,A181,2026-05-21,12:00,13:30,confirmee
1345,Duval Clémence,Histoire,C298,2026-03-11,16:00,17:30,annulee
1346,Fernandes Anouk,Maths,A762,2026-04-15,15:00,16:30,confirmee
1347,Ferreira Martin,Chimie,E124,2026-04-12,14:00,15:30,confirmee
1348,Millet Denise,Histoire,C832,2026-05-27,10:00,11:30,confirmee
1349,Lévêque Aimé,Chimie,A181,2026-04-21,16:00,17:30,confirmee
1350,Cousin Arnaude,Chimie,B436,2026-04-30,14:00,15:30,en_attente
1351,Fournier Bertrand,Info,C832,2026-04-16,09:00,10:30,annulee
1352,Renaud Thomas,Histoire,C512,2026-04-12,10:00,11:30,confirmee
1353,Alexandre Danielle,Info,A181,2026-04-25,10:00,11:30,confirmee
1354,Maréchal Christine,Physique,C512,2026-03-27,16:00,17:30,confirmee
1355,Gauthier Lorraine,Histoire,C031,2026-04-21,11:00,12:30,en_attente
1356,Lecoq Maggie,Physique,E415,2026-03-26,14:00,15:30,confirmee
1357,Chrétien Susanne,Info,A137,2026-05-02,16:00,17:30,confirmee
1358,Blot Andrée,Physique,B436,2026-04-14,09:00,10:30,confirmee
1359,Fouquet Valérie,Histoire,A181,2026-05-02,11:00,12:30,confirmee
1360,Lévêque Aimé,Histoire,A793,2026-05-06,16:00,17:30,confirmee
1361,Bailly Emmanuelle,Info,A793,2026-04-17,14:00,15:30,confirmee
1362,Lévêque Aimé,Chimie,A181,2026-03-27,08:00,09:30,en_attente
1363,Gaudin Benjamin,Physique,C832,2026-05-12,08:00,09:30,confirmee
1364,Cousin Arnaude,Physique,B436,2026-03-05,13:00,14:30,confirmee
1365,Duval Clémence,Histoire,B403,2026-04-21,13:00,14:30,annulee
1366,Fouquet Valérie,Info,C298,2026-03-17,13:00,14:30,confirmee
1367,Munoz Michelle,Histoire,A793,2026-03-27,14:00,15:30,confirmee
1368,Blanchard François,Physique,A137,2026-03-22,14:00,15:30,confirmee
1369,Peltier Brigitte,Physique,B436,2026-04-10,13:00,14:30,confirmee
1370,Clément Émilie,Physique,C484,2026-05-30,14:00,15:30,confirmee
1371,Bailly Emmanuelle,Physique,A548,2026-05-29,15:00,16:30,confirmee
1372,Duval Clémence,Histoire,B436,2026-03-11,14:00,15:30,en_attente
1373,Gauthier Pénélope,Physique,A137,2026-03-17,16:00,17:30,confirmee
1374,Vallée Christophe,Maths,E415,2026-03-20,10:00,11:30,confirmee
1375,Maréchal Christine,Histoire,C843,2026-03-10,08:00,09:30,confirmee
1376,Lecoq Maggie,Info,C512,2026-03-25,15:00,16:30,confirmee
1377,Thibault Jérôme,Info,C031,2026-04-09,15:00,16:30,confirmee
1378,Vallée Christophe,Chimie,E124,2026-05-09,08:00,09:30,confirmee
1379,Millet Denise,Histoire,E124,2026-03-17,11:00,12:30,en_attente
1380,Descamps Noël,Physique,A548,2026-05-14,13:00,14:30,confirmee
1381,Alexandre Danielle,Histoire,C298,2026-04-10,08:00,09:30,confirmee
1382,Collin Julien,Info,A195,2026-04-30,10:00,11:30,confirmee
1383,Vallée Christophe,Maths,C031,2026-03-15,16:00,17:30,confirmee
1384,Clément Émilie,Physique,B436,2026-04-02,14:00,15:30,confirmee
1385,Cousin Arnaude,Histoire,E415,2026-03-18,08:00,09:30,confirmee
1386,Blot Andrée,Chimie,B436,2026-05-18,10:00,11:30,confirmee
1387,Ferreira Martin,Physique,E124,2026-04-14,13:00,14:30,confirmee
1388,Gauthier Lorraine,Physique,A181,2026-03-05,10:00,11:30,confirmee
1389,Mary Geneviève,Chimie,A793,2026-03-17,08:00,09:30,confirmee
1390,Ferreira Martin,Histoire,B949,2026-03-13,15:00,16:30,confirmee
1391,Clément Émilie,Physique,A137,2026-04-20,09:00,10:30,confirmee
1392,Vallée Christophe,Info,C031,2026-05-17,13:00,14:30,confirmee
1393,Bailly Emmanuelle,Histoire,B403,2026-05-27,11:00,12:30,en_attente
1394,Buisson Jacqueline,Chimie,C031,2026-05-14,15:00,16:30,confirmee
1395,Munoz Michelle,Info,B436,2026-05-08,11:00,12:30,confirmee
1396,Gauthier Lorraine,Chimie,A137,2026-04-08,10:00,11:30,confirmee
1397,Gauthier Lorraine,Physique,A548,2026-05-25,09:00,10:30,confirmee
1398,Pichon Frédéric,Chimie,C298,2026-05-03,12:00,13:30,en_attente
1399,Gauthier Lorraine,Maths,A762,2026-05-04,11:00,12:30,confirmee
1400,Alexandre Danielle,Chimie,B318,2026-03-12,12:00,13:30,confirmee
1401,Cordier Émile,Maths,C031,2026-03-10,11:00,12:30,confirmee
1402,Fouquet Valérie,Chimie,C512,2026-05-04,16:00,17:30,confirmee
1403,Fouquet Valérie,Histoire,C484,2026-05-18,12:00,13:30,en_attente
1404,Vincent Bertrand,Maths,A793,2026-05-08,10:00,11:30,confirmee
1405,Leduc Xavier,Chimie,A548,2026-03-08,15:00,16:30,confirmee
1406,Vincent Bertrand,Histoire,A137,2026-03-17,15:00,16:30,confirmee
1407,Millet Denise,Info,C031,2026-05-12,12:00,13:30,confirmee
1408,Gauthier Pénélope,Histoire,A762,2026-04-07,11:00,12:30,confirmee
1409,Cousin Arnaude,Chimie,C298,2026-03-12,15:00,16:30,confirmee
1410,Munoz Michelle,Chimie,A793,2026-05-15,11:00,12:30,confirmee
1411,Thibault Jérôme,Maths,B259,2026-04-15,14:00,15:30,confirmee
1412,Vincent Bertrand,Physique,A762,2026-03-20,16:00,17:30,confirmee
1413,Cousin Arnaude,Physique,E124,2026-03-07,14:00,15:30,confirmee
1414,Ferreira Martin,Histoire,B259,2026-03-25,15:00,16:30,en_attente
1415,Fernandes Anouk,Chimie,B218,2026-03-14,14:00,15:30,confirmee
1416,Clément Émilie,Physique,B218,2026-03-24,15:00,16:30,confirmee
1417,Marchand Augustin,Chimie,B259,2026-03-24,11:00,12:30,confirmee
1418,Alexandre Danielle,Histoire,B259,2026-04-04,13:00,14:30,en_attente
1419,Munoz Michelle,Maths,C832,2026-03-13,11:00,12:30,confirmee
1420,Alexandre Danielle,Chimie,B949,2026-03-20,16:00,17:30,confirmee
1421,Descamps Noël,Histoire,B259,2026-03-19,12:00,13:30,confirmee
1422,Mary Geneviève,Histoire,B218,2026-04-12,11:00,12:30,confirmee
1423,Chrétien Susanne,Info,B436,2026-03-07,16:00,17:30,confirmee
1424,Vincent Bertrand,Maths,C832,2026-03-16,10:00,11:30,en_attente
1425,Bailly Emmanuelle,Physique,A762,2026-04-17,12:00,13:30,en_attente
1426,Gaudin Benjamin,Chimie,B436,2026-03-22,08:00,09:30,en_attente
1427,Ferreira Martin,Info,A793,2026-03-22,08:00,09:30,confirmee
1428,Buisson Jacqueline,Maths,A137,2026-05-01,14:00,15:30,confirmee
1429,Mary Geneviève,Chimie,B259,2026-05-24,08:00,09:30,en_attente
1430,Renaud Thomas,Chimie,B259,2026-04-20,16:00,17:30,confirmee
1431,Lévêque Aimé,Histoire,C298,2026-04-18,12:00,13:30,en_attente
1432,Cordier Émile,Physique,A793,2026-05-26,10:00,11:30,confirmee
1433,Gauthier Pénélope,Chimie,B436,2026-03-18,11:00,12:30,annulee
1434,Alexandre Danielle,Maths,B403,2026-05-25,13:00,14:30,confirmee
